PassengerId,Survived
1143,0.1291845054016971
1144,0.5649056791446501
1145,0.11087693514004142
1146,0.0918950529994841
1147,0.0966508879581014
1148,0.1268882662206445
1149,0.1006306006876406
1150,0.8386578700320557
1151,0.1172244627520573
1152,0.08181346329882784
1153,0.11728514618971082
1154,0.8172968408301975
1155,0.7544285652747175
1156,0.20035989150864414
1157,0.09614365498515239
1158,0.2433347148419578
1159,0.0966508879581014
1160,0.5953692632624321
1161,0.12861757282669042
1162,0.4396028868360423
1163,0.12687957659660096
1164,0.969509528231715
1165,0.6457303064103405
1166,0.1331677883846683
1167,0.8342227894303722
1168,0.1392081916117051
1169,0.11581298255114214
1170,0.14180405877087163
1171,0.17995157434615533
1172,0.5778704969159294
1173,0.562709038810007
1174,0.6525448113436455
1175,0.8099961635569883
1176,0.7358804680164968
1177,0.08884386967891451
1178,0.10037521035338356
1179,0.4626964011439158
1180,0.2144783357605274
1181,0.10220617540071944
1182,0.25945101574509566
1183,0.6355554388070832
1184,0.13317139013205181
1185,0.47517377978179126
1186,0.08493524181994427
1187,0.10509034802867445
1188,0.8703300727764349
1189,0.1038049519076811
1190,0.2733070246362341
1191,0.0982860829928221
1192,0.09185945390137534
1193,0.3211920091331339
1194,0.12872693861950385
1195,0.110394264184528
1196,0.6525448113436455
1197,0.9152022825211468
1198,0.19195422079871224
1199,0.6141520294775303
1200,0.23028182662208438
1201,0.522072783262438
1202,0.125863300846884
1203,0.1576110071151529
1204,0.09594457766794018
1205,0.6244862587126343
1206,0.9541925188382054
1207,0.6593319992666754
1208,0.3496342803706992
1209,0.18205302075070273
1210,0.10275767306483559
1211,0.1358465234697942
1212,0.10500626102901792
1213,0.2360351282945703
1214,0.25217754954198757
1215,0.24645902258324387
1216,0.9227097443397755
1217,0.11705240824865486
1218,0.7665337088502542
1219,0.2807243811100819
1220,0.14673113637252483
1221,0.17673804512476826
1222,0.7810070551787015
1223,0.4443026014080168
1224,0.1331677883846683
1225,0.5901728517417165
1226,0.10278607599391214
1227,0.4049686246003086
1228,0.14050169304446175
1229,0.10085049430728696
1230,0.17813046412157327
1231,0.6652520282867213
1232,0.1870835658665519
1233,0.09173856181237809
1234,0.010662291280333669
1235,0.9823981763279708
1236,0.5501534016571764
1237,0.5888846322733606
1238,0.15941668207290566
1239,0.6321170851907439
1240,0.1665466995399722
1241,0.8183007888326838
1242,0.9597857748550963
1243,0.15153905002310436
1244,0.16245429989279975
1245,0.04548681297263528
1246,0.593722729328707
1247,0.2812204680583691
1248,0.9099269589501204
1249,0.09613297304501844
1250,0.12687957659660096
1251,0.5526696485578025
1252,0.014622049521370084
1253,0.8422169450669668
1254,0.8311900455721541
1255,0.10331081930381034
1256,0.960660953044479
1257,0.1089922660995211
1258,0.12942798318817803
1259,0.4574664299896679
1260,0.9296770181464915
1261,0.2024754655237455
1262,0.16388809441661908
1263,0.9676771603994725
1264,0.2852950680880202
1265,0.1083734296754115
1266,0.9322971382851041
1267,0.9557819925201955
1268,0.48704775652558513
1269,0.17556095324171114
1270,0.28448419783276696
1271,0.14487766144157072
1272,0.12687957659660096
1273,0.13830524251979798
1274,0.5626423308528523
1275,0.5739724221190167
1276,0.14544509975027262
1277,0.6846367503676692
1278,0.1097506054924871
1279,0.08112144912958272
1280,0.15353005512712697
1281,0.19569342598744255
1282,0.47608028737759156
1283,0.936361970751012
1284,0.2871589152777725
1285,0.10093773668916155
1286,0.030490496693847756
1287,0.9499507740825566
1288,0.14370667183027347
1289,0.9526073964577375
1290,0.1146846781255785
1291,0.12416684604104003
1292,0.9608712382142175
1293,0.11851264965720927
1294,0.9416312409777505
1295,0.34304538265041395
1296,0.3876690800415709
1297,0.37374289639006614
1298,0.15658058791368878
1299,0.42342041509733297
1300,0.6524959070779841
1301,0.7612656819288691
1302,0.6525448113436455
1303,0.9541702219397223
1304,0.5670023901119905
1305,0.10220617540071944
1306,0.9556544124363142
1307,0.08288024574414368
1308,0.0962429328420965
1309,0.6009419862565729
