PassengerId,Survived_proba
177,0.07276240256283503
178,0.9479277019092668
179,0.08455231144872924
180,0.09425748374620883
181,0.11060581523357327
182,0.09790763914585116
183,0.11396431348203667
184,0.8507052882174078
185,0.7529554318782357
186,0.33552276082989996
187,0.6868668818209079
188,0.28106061476732863
189,0.09893069748929381
190,0.08718185172890963
191,0.8755445270780005
192,0.1019868310672932
193,0.2795314504396848
194,0.9064986831035655
195,0.8094048258921803
196,0.9495227381022119
197,0.08603582686296408
198,0.11353988192142982
199,0.6590399867836371
200,0.8712808272989894
201,0.12393503284650344
202,0.20084468090331078
203,0.061669822124196784
204,0.1894466095627347
205,0.198200565167019
206,0.805330770694753
207,0.12538100826861961
208,0.1611154623368254
209,0.6478242315044379
210,0.3469487902512505
211,0.07986679749435048
212,0.9513679372842421
213,0.10875108961096323
214,0.1342597466335555
215,0.11596541085326144
216,0.9544544222224631
217,0.39482343859236757
218,0.12609423248581006
219,0.9894310989269892
220,0.0821252785752703
221,0.10488524367998013
222,0.12421162125649621
223,0.0666970363249574
224,0.10992428013751
225,0.40136201084226847
226,0.04236880071919389
227,0.07840562050901594
228,0.09455439327756156
229,0.10957766585512047
230,0.33131778494915165
231,0.92272669022192
232,0.09943510406388409
233,0.08105496887683877
234,0.1320261042008735
235,0.07998314070570928
236,0.6486884029994366
237,0.06199274546657868
238,0.9235317436844032
239,0.21816915685171961
240,0.12798133418696356
241,0.6168312886205528
242,0.6193692219930177
243,0.1082799010955986
244,0.08354315868881006
245,0.11732523221830221
246,0.8054415117798122
247,0.6544610857431846
248,0.8473121627456278
249,0.20587756683526917
250,0.13003740022584806
251,0.10981232927045959
252,0.36766230534182665
253,0.4048883502872288
254,0.0783529281625255
255,0.3949899001904721
256,0.4263511204247434
257,0.9540177744666862
258,0.9865067100133713
259,0.9695741580395201
260,0.8811418636791419
261,0.10444073510270606
262,0.1935051532804634
263,0.2656799919284902
264,0.07332286431791671
265,0.728817082163174
266,0.08300228588557253
267,0.05253837432579352
268,0.08782257599866565
269,0.9425060296200904
270,0.9066958199677143
271,0.25511564919649415
272,0.09898039203584014
273,0.8370397965627068
274,0.4033374806502986
275,0.7663109236764845
276,0.9385419614090719
277,0.4020061885505005
278,0.07855816889646684
279,0.07345200315544208
280,0.5667057176653366
281,0.09310966279889919
282,0.09246420103353223
283,0.2245111911991798
284,0.17744719632059672
285,0.413540977238282
286,0.23075015140007554
287,0.2590358495432683
288,0.1624286307737878
289,0.0784715607071264
290,0.7909896453289568
291,0.9371816946183279
292,0.9566634059251662
293,0.39853154862993556
294,0.286792266854425
295,0.12513250340700385
296,0.2773911544063064
297,0.15847141622373262
298,0.9396005240818108
299,0.6309881281281561
300,0.9457434222229123
301,0.728817082163174
302,0.06889800394350253
303,0.11105466346653928
304,0.9089828072172393
305,0.13731747905835984
306,0.5718496186652591
307,0.9394607787274095
308,0.9605005823063304
309,0.14757807686375038
310,0.9862251582893897
311,0.977457797567775
312,0.9035273388486584
313,0.9195903728774221
314,0.18202860663918072
315,0.1136157017335929
316,0.6288677478221095
317,0.7320697175907385
318,0.22198490035920576
319,0.9047059347979575
320,0.9047059347979575
321,0.15708576047745476
322,0.12988866737763796
323,0.9185480609526616
324,0.918147614478719
325,0.10895254616933528
326,0.968231438628763
327,0.0351918396566348
328,0.8552383053798555
329,0.40880774600741987
330,0.9009685144005269
331,0.5758195090171928
332,0.5001556202479035
333,0.4544743768529151
334,0.15633042926983778
335,0.9480533226939247
336,0.1866677744849168
337,0.4126001247096645
338,0.9725948446594103
339,0.09193827593376058
340,0.22305455313119046
341,0.9076182123820488
342,0.8546710681992229
343,0.09745174256043052
344,0.1759217079160589
345,0.1338762409343896
346,0.88351883966007
347,0.8402658853844424
348,0.5507477207345434
349,0.8806736505918471
350,0.17643431805052182
351,0.19678535052024387
352,0.4137468337011018
353,0.1758840854456774
354,0.046286823705494015
355,0.05664564075747166
356,0.16445126156193995
357,0.9355023784391345
358,0.9120030549647804
359,0.656476193845576
360,0.656476193845576
361,0.16036426524280714
362,0.090258332368637
363,0.23603630551986182
364,0.07339529996360722
365,0.16025137723385596
366,0.11041236602737504
367,0.9247159404075453
368,0.5568978898827313
369,0.7656564186514832
370,0.947302888135228
371,0.6298156195102281
372,0.2338442469042867
373,0.2400936005441457
374,0.45224193534311724
375,0.2982075598833468
376,0.9244819313435575
377,0.5833908541619333
378,0.6526161939121832
379,0.10205709323543832
380,0.13311922845575752
381,0.9283302105973351
382,0.8022518547314891
383,0.13666825503761074
384,0.9337180100560394
385,0.0853791379757799
386,0.3617887704603367
387,0.12764111453711174
388,0.8872199179824108
389,0.07294556662952023
390,0.9235787671067092
391,0.6933457419115122
392,0.10031483462793032
393,0.09159277565998673
394,0.9713695063121621
395,0.593547091506147
396,0.15373125729921408
397,0.6845182602465841
398,0.09849527005954661
399,0.33970033661575316
400,0.8947830394526383
401,0.07553620056712981
402,0.17559945238266358
403,0.30159366830018997
404,0.0662034906826717
405,0.2798909154670567
406,0.05517362074521319
407,0.2180725454012674
408,0.9058690262776564
409,0.10031483462793032
410,0.33131778494915165
411,0.0853791379757799
412,0.05425229998453294
413,0.9405081113754047
414,0.07855816889646684
415,0.0816353120997679
416,0.5297211436531654
417,0.9207040352446432
418,0.881609649196365
419,0.12667979039215763
420,0.5905425244043839
421,0.13573083613669062
422,0.16171627632241725
423,0.0936301200495367
424,0.32490855123035667
425,0.07849950129277242
426,0.13631092350828175
427,0.8526295623524186
428,0.9036596484043443
429,0.10444073510270606
430,0.17535844925683972
431,0.6216531288857099
432,0.5695443323046149
433,0.899970244892023
434,0.23447495041791777
435,0.42441056458439774
436,0.8149626123931965
437,0.06160824226612635
438,0.8213610562440792
439,0.309839541304069
440,0.09251571746374262
441,0.9216327038386403
442,0.1295256981496611
443,0.11415002716982384
444,0.5690030794282805
445,0.08724039860931798
446,0.8941810952236109
447,0.8982326108296713
448,0.5192002202921707
449,0.7871963653937413
450,0.18335740689199925
451,0.050884726768845076
452,0.08710835361159394
453,0.6402956040194032
454,0.23889673088905325
455,0.10285789995650454
456,0.11089129305823878
457,0.38305395849937823
458,0.9122658667199375
459,0.833316782763388
460,0.10444073510270606
461,0.26297803903574807
462,0.27488994748330264
463,0.19140051401209424
464,0.09609494877947035
465,0.1735109389364772
466,0.07339529996360722
467,0.0386495490198627
468,0.21086144145420566
469,0.0554324795759886
470,0.8195903384299862
471,0.10981232927045959
472,0.08825286772962218
473,0.9713634097220739
474,0.8655884729277804
475,0.3979953676191847
476,0.3994599562263422
477,0.05517362074521319
478,0.18635006191989137
479,0.07747388166233073
480,0.8124525890387109
481,0.05780292682273747
482,0.07855816889646684
483,0.09709719782141069
484,0.24183227565034882
485,0.4875676548063624
486,0.053501267622510056
487,0.9664798361625039
488,0.5651353694690642
489,0.10285789995650454
490,0.7970161557504535
491,0.08710835361159394
492,0.10077002327257986
493,0.4096288520589188
494,0.10769801837275983
495,0.11839864852335699
496,0.1596307631231096
497,0.9503324484603228
498,0.08011589636828721
499,0.915942213841294
500,0.11932751284192016
501,0.14676726332752915
502,0.7727580407973836
503,0.6465013382243107
504,0.4715995659374673
505,0.9523344728936757
506,0.555858596922954
507,0.9351400970391001
508,0.5131262025412118
509,0.1450049599917754
510,0.25216325384859156
511,0.12067625316709822
512,0.09700624604390218
513,0.6919272829370018
514,0.9665413442151133
515,0.0792822323211709
516,0.2935307062670902
517,0.8907491074994605
518,0.16989782606054316
519,0.8526295623524186
520,0.10474106334476778
521,0.9575249036447184
522,0.12271390519649708
523,0.08018938976844689
524,0.9297820475034952
525,0.07578435717552293
526,0.11654742774242974
527,0.7881777414739213
528,0.38260564246645373
529,0.09570933722178677
530,0.04038633766272196
531,0.8933425844440458
532,0.058155209745704324
533,0.1486603482238474
534,0.6226944962220266
535,0.4238810242320333
536,0.9091167472273739
537,0.5857298421796676
538,0.9551088600137325
539,0.08104450924873718
540,0.9388400928469559
541,0.9415468965060332
542,0.09443129512616719
543,0.09443129512616719
544,0.056895519472242785
545,0.213972690888552
546,0.13584711879506894
547,0.9214886574202084
548,0.08976898392520716
549,0.07118113816364645
550,0.8665777393454096
551,0.24819475457726867
552,0.09140260151446912
553,0.11238854845637071
554,0.09379744373812195
555,0.547353261221275
556,0.32623846237123655
557,0.8548564513275977
558,0.255377920093394
559,0.9377499322056548
560,0.5641826059188221
561,0.06911143424118656
562,0.0803526802927656
563,0.11416293377362251
564,0.14109681897471782
565,0.3140107979046552
566,0.1851579927809394
567,0.11056258624885404
568,0.1489539817729605
569,0.10468258772756199
570,0.1081413079473147
571,0.056436604149522
572,0.9053729908570564
573,0.6437281310211299
574,0.728817082163174
575,0.198200565167019
576,0.03272032183207011
577,0.8242465908126803
578,0.9377499322056548
579,0.4963373434252115
580,0.12893535740708464
581,0.8959454175598764
582,0.8788891251847967
583,0.08250753194662111
584,0.4730516083672619
585,0.28852677253514114
586,0.9355023784391345
587,0.07706372953310513
588,0.17978757847444635
589,0.08164343837244796
590,0.21098776460353147
591,0.051748616403839064
592,0.946610348152671
593,0.04860591553442125
594,0.7602912355451266
595,0.05381203355706918
596,0.07401861836129053
597,0.9650869447137372
598,0.10891525624719718
599,0.05664564075747166
600,0.5387101211276258
601,0.9195903728774221
602,0.06742640220676567
603,0.14481644214256065
604,0.09193827593376058
605,0.45771303365611127
606,0.08410446150763592
607,0.0853791379757799
608,0.45481238188025697
609,0.9222129777546859
610,0.9657391450134066
611,0.11112263832456894
612,0.11797230649330998
613,0.6193692219930177
614,0.08603582686296408
615,0.27488994748330264
616,0.9399716656720654
617,0.1313549689991369
618,0.4940773010689868
619,0.9756277563487445
620,0.08826175251748815
621,0.12513806141445338
622,0.6359185616332257
623,0.10111328025849953
624,0.10745972339082584
625,0.02777143853564568
626,0.1442156996626718
627,0.14718314233888427
628,0.9394607787274095
629,0.18774017126428855
630,0.0698084809303847
631,0.4096288520589188
632,0.04086466284588229
633,0.7734742828900171
634,0.045467099058719034
635,0.09047425560672666
636,0.8697097793331273
637,0.13666825503761074
638,0.09805461129257283
639,0.12720635311847917
640,0.17134592568902557
641,0.09812913098314219
642,0.9464644210857429
643,0.12671413332662115
644,0.32541100849625687
645,0.8175047410065893
646,0.16038432503771774
647,0.09119112324159145
648,0.15904201150191646
649,0.0684724072131791
650,0.6822289976933463
651,0.06742640220676567
652,0.9028039657060745
653,0.1991556665845729
654,0.7624754847817371
655,0.6923361356482702
656,0.07829167686927126
657,0.0853791379757799
658,0.7361639857819832
659,0.11933896353941266
660,0.26743170900771773
661,0.27905904883080945
662,0.07655265330741684
663,0.19349322765296814
664,0.06257261978797843
665,0.1256014394100514
666,0.08946438438906831
667,0.12568382629245228
668,0.0625759742291447
669,0.18229963542640193
670,0.9826634440509393
671,0.9328354873104187
672,0.4338429179406176
673,0.06987166133419344
674,0.0897153345771384
675,0.032996250174287436
676,0.11501391779717957
677,0.07987578821079164
678,0.41135795766709404
679,0.12265764577444523
680,0.4255830268335282
681,0.4389521762731073
682,0.369655481221371
683,0.06204608397621495
684,0.07753251187656841
685,0.057834794105321566
686,0.13427099160792497
687,0.07916340951201256
688,0.11634734701708581
689,0.12856995508588462
690,0.9047059347979575
691,0.6523264540380347
692,0.819721513842206
693,0.467292885008606
694,0.17334793750684765
695,0.25833067641773394
696,0.09271623094317599
697,0.3385110366797836
698,0.7656564186514832
699,0.40403027800496594
700,0.12376936635182974
701,0.9066958199677143
702,0.7189990519991873
703,0.610877496635962
704,0.12065769325162026
705,0.16132133256447687
706,0.10603430704722043
707,0.8101830829063361
708,0.7696629141743359
709,0.9369928445313854
710,0.8099291752589654
711,0.959256383767096
712,0.6150797557508765
713,0.18904425916935055
714,0.13764807636662565
715,0.054908693793055977
716,0.13682614889899145
717,0.9066958199677143
718,0.8242465908126803
719,0.1698225977061425
720,0.06942920155502667
721,0.9226606311597438
722,0.08128827454841654
723,0.14509194691251728
724,0.24696013980933793
725,0.5626507145489968
726,0.16217213142416328
727,0.8566814678316689
728,0.7663109236764845
729,0.05556671570734243
730,0.4804285951821309
731,0.9761521041472545
732,0.17803938032666994
733,0.13475588628022708
734,0.0309321378889551
735,0.15913837735136696
736,0.08482321133841257
737,0.1317117943153698
738,0.4125572498039809
739,0.06742640220676567
740,0.0853791379757799
741,0.6764633309358696
742,0.4235457894184901
743,0.9222965156298061
744,0.171863372723576
745,0.13666825503761074
746,0.41729986538504366
747,0.08463461544465739
748,0.8755445270780005
749,0.6090953903339079
750,0.11874214968859151
751,0.9003634033229351
752,0.8026986928283432
753,0.1467112022117069
754,0.049943893838493264
755,0.9207882473279848
756,0.8768482528859808
757,0.1243076735206527
758,0.11306646443150728
759,0.1738083967953258
760,0.9762506793666362
761,0.07512876939839808
762,0.05421633486020034
763,0.15243970346152014
764,0.8982999288433304
765,0.14171747163266502
766,0.9334816337890641
767,0.31607022421232495
768,0.5535681917939405
769,0.08831823400549266
770,0.17453023477857063
771,0.06217742162093462
772,0.08591032161247197
773,0.9337860703064536
774,0.32421890130674913
775,0.909782780573316
776,0.11734111576066916
777,0.12983353905321196
778,0.7763986806456027
779,0.08603582686296408
780,0.9316069255176525
781,0.7037840503338291
782,0.9609360809535216
783,0.7150382559384084
784,0.14945543921706972
785,0.18678639136572983
786,0.20045859196350307
787,0.5658312171399184
788,0.04996506699407682
789,0.8719844507677117
790,0.24101314743815735
791,0.32536386484896657
792,0.11918243423150776
793,0.11060581523357327
794,0.3925979661801208
795,0.08547200303756726
796,0.2627373756157797
797,0.7217536404587992
798,0.2904082441071381
799,0.10468258772756199
800,0.5187763104486984
801,0.10491059355555386
802,0.9210703715706067
803,0.7685643915723285
804,0.8522762198873943
805,0.06941572092610912
806,0.11874214968859151
807,0.12394018541268347
808,0.5550601900829729
809,0.1029382146933129
810,0.9277250257315149
811,0.0920189455035686
812,0.08999486895632064
813,0.09072019279600013
814,0.1016368249430985
815,0.33816594779547887
816,0.1563775951993604
817,0.6003494743487472
818,0.07015545074554251
819,0.10593083775648193
820,0.1079523734814161
821,0.9385419614090719
822,0.07771897018222189
823,0.14213650206551381
824,0.6495465944410808
825,0.13894804662140534
826,0.10996994825519281
827,0.467292885008606
828,0.8810217166121432
829,0.08603582686296408
830,0.935393356005003
831,0.46574202259212066
832,0.8687788958231322
833,0.11077847992314267
834,0.10402243214572279
835,0.09946009661360411
836,0.9601405845863221
837,0.062240880202618296
838,0.08643672714879247
839,0.5568625638819614
840,0.5375259795019239
841,0.20812754841750672
842,0.1625978069785334
843,0.8937609373038299
844,0.08134899856577195
845,0.09714061189211504
846,0.14392567860442662
847,0.046314276032666135
848,0.1070564914980896
849,0.21309024960394987
850,0.9664798361625039
851,0.11634868239606908
852,0.05541998404679712
853,0.7055587231485826
854,0.91149939544537
855,0.9123447825658655
856,0.33883784288204616
857,0.9307879117517402
858,0.27392754171820494
859,0.6971347994811188
860,0.10468258772756199
861,0.07989037775116797
862,0.09422420303457421
863,0.8059980127029882
864,0.06411140551007906
865,0.09745174256043052
866,0.8402658853844424
867,0.8299984318105222
868,0.42658962009479756
869,0.23065891065011235
870,0.8032570494019158
871,0.18774017126428855
872,0.9207882473279848
873,0.18017764468734923
874,0.2822143301619625
875,0.883028216653572
876,0.5095276357659487
877,0.0671688539512316
878,0.09119112324159145
879,0.0853791379757799
880,0.9775006736990218
881,0.9195903728774221
882,0.10214889546903907
883,0.39366164229801276
884,0.17327068229820966
885,0.1658061381823222
886,0.07590897004903438
887,0.3628516649176378
888,0.888227677480586
889,0.4393489685092037
890,0.6555665924932239
891,0.2471120585251731
