row_idx,oof_proba
254,0.4232985041147613
255,0.5571285317539131
256,0.9308111251690121
257,0.9539873173693456
258,0.9898731123252851
259,0.7695142456975704
260,0.125707098641281
261,0.19422288617542777
262,0.19301949539151833
263,0.31587401366986445
264,0.6398712300066906
265,0.1223277994409899
266,0.023787702846079735
267,0.09147901773905297
268,0.9396221183726767
269,0.9468192808653715
270,0.26286513624926755
271,0.11466889751176197
272,0.8201406466079506
273,0.5184123198398439
274,0.7065108532412804
275,0.9269206009407365
276,0.5738536094834357
277,0.13828923837767992
278,0.20525967471189124
279,0.5176290097901182
280,0.0532613305778981
281,0.10209042564585542
282,0.13458522518613564
283,0.10657195747064467
284,0.43923659095422335
285,0.1322901193461854
286,0.10388249461553664
287,0.11940126291429835
288,0.11714642654017535
289,0.6396833162892693
290,0.9176696820803836
291,0.9745657533992732
292,0.277115641095497
293,0.5691063329424624
294,0.10388792851676451
295,0.32037402859822534
296,0.1374878709249021
297,0.9605985671919044
298,0.4194341618403253
299,0.9702065468760723
300,0.6398712300066906
301,0.10419501345737814
302,0.13053567295054197
303,0.9318913135701793
304,0.08817678185292002
305,0.752001679668559
306,0.9427992548401793
307,0.972370012627789
308,0.19686159996130861
309,0.9628440740792632
310,0.9704008015421183
311,0.9291976791363721
312,0.815316907726692
313,0.1067834096458575
314,0.14834515501407247
315,0.5778185106855832
316,0.8206215228310679
317,0.19863334219477335
318,0.9636492396078913
319,0.9568878854054643
320,0.12019973660813203
321,0.09607672047795254
322,0.8801208174985705
323,0.7694902696973942
324,0.004667549301651192
325,0.9738861560766352
326,0.050306185927895465
327,0.8925611586910811
328,0.4221525725925142
329,0.9738925301391609
330,0.6607190746580224
331,0.30333735368778114
332,0.3662328599064833
333,0.10240493435500428
334,0.9114109951725471
335,0.10479823239545885
336,0.3848530790097154
337,0.9738765023669116
338,0.06097914068020651
339,0.32547442090198486
340,0.771671200873359
341,0.8526455395006213
342,0.15298629939362773
343,0.17254009959979766
344,0.12298836898512824
345,0.8911119287447036
346,0.8131218071360617
347,0.5597620990256871
348,0.5023387721485034
349,0.0647296656129516
350,0.11817480716258992
351,0.39112613107037913
352,0.1563348031790521
353,0.09706734808853945
354,0.15012047488030483
355,0.09451985021427181
356,0.9568726730196857
357,0.8339027225389589
358,0.6400829134437409
359,0.6400829134437409
360,0.01754988886557203
361,0.18220187670364488
362,0.6862550824008206
363,0.08078160349919557
364,0.10894109972500013
365,0.11922241059517683
366,0.9428053594899861
367,0.6944100896289433
368,0.6352390461551506
369,0.9702939558972643
370,0.5180118913478434
371,0.12008595631074481
372,0.12629968880892964
373,0.4274323818049009
374,0.468878639279762
375,0.9133651627101924
376,0.5550830327311463
377,0.5840189416188643
378,0.13881333190781156
379,0.12243190395996931
380,0.950425923517399
381,0.8048518761563141
382,0.0823387237220721
383,0.9086514753207592
384,0.09801221755242763
385,0.216947047498123
386,0.09422753170277604
387,0.796179943671372
388,0.125691946903591
389,0.8903742506837634
390,0.19182841179020738
391,0.10982307058710805
392,0.06696457566176704
393,0.9596734052698878
394,0.6994779572460116
395,0.11528655346421826
396,0.5921416364872117
397,0.10673613722695367
398,0.37385560850757754
399,0.8348391160749363
400,0.08189592230879542
401,0.098713414829512
402,0.5415117130860665
403,0.10546605906317474
404,0.5804119238217064
405,0.13086793487139814
406,0.0686435758241627
407,0.6241305250752308
408,0.10980959292222156
409,0.2587777939642188
410,0.09801221755242763
411,0.12247036483267379
412,0.9635175701915853
413,0.13828923837767992
414,0.07372377585082891
415,0.5799735679016255
416,0.8136921157663417
417,0.8524669311907932
418,0.14298188291939365
419,0.7621990931337463
420,0.14922194242309889
421,0.1902442624109987
422,0.09058564768632425
423,0.44117454477284757
424,0.11048521369740098
425,0.08772927066452439
426,0.834436300004165
427,0.8582021828600055
428,0.125707098641281
429,0.13271116337910258
430,0.3952896687178846
431,0.4986105920303583
432,0.8075098687102292
433,0.14111925863368616
434,0.29679658383098334
435,0.9049436578631113
436,0.2575861076330657
437,0.41329617334732094
438,0.10041482411358035
439,0.13873605856954965
440,0.8572941814651511
441,0.11360415432668643
442,0.0957808825265875
443,0.7852865724707393
444,0.08852809156049081
445,0.8886488064904748
446,0.8308847953164676
447,0.23458556617997992
448,0.5941229789043132
449,0.5137537055119057
450,0.0425608037177894
451,0.08984683836954438
452,0.4861131100563082
453,0.3864835876223562
454,0.09622130299988983
455,0.12015073837631289
456,0.2260152410166442
457,0.9418767876407493
458,0.7729653555791233
459,0.125707098641281
460,0.2715646615107084
461,0.09544737337666806
462,0.3000359472594127
463,0.09014964443973603
464,0.09126816138915095
465,0.07622834078770448
466,0.12232229635334121
467,0.1295692347122542
468,0.142385336288455
469,0.5957288335302542
470,0.09080230128143367
471,0.07292684584628566
472,0.6300558083130032
473,0.9229482682986239
474,0.5820487138515382
475,0.4626582533456454
476,0.13086793487139814
477,0.09810958975528643
478,0.10705498164499035
479,0.8123468453411984
480,0.11170391230027468
481,0.13828923837767992
482,0.07491590858735298
483,0.553493110170524
484,0.6239156950304459
485,0.21097624546027366
486,0.9511973707374797
487,0.3531013660718141
488,0.09622130299988983
489,0.5041899359393904
490,0.08984683836954438
491,0.13082632956417256
492,0.27569592791484154
493,0.21448857617050526
494,0.13559112002905604
495,0.12494056333026242
496,0.9471816296480963
497,0.10907282357437635
498,0.9079900472906484
499,0.11685577260473949
500,0.12489063383811756
501,0.7090772654837746
502,0.6396732600481247
503,0.5786370516630785
504,0.9577018950989977
505,0.5482406895218654
506,0.7493553106414601
507,0.26719398054481397
508,0.09898518403643533
509,0.05946681070670765
510,0.10422334892200506
511,0.11169180496090576
512,0.3466576571914414
513,0.9253616799840831
514,0.10202097657099447
515,0.3213883391004272
516,0.8772123572539293
517,0.15047992259190046
518,0.8326961421885277
519,0.0981003370891786
520,0.9645359556829481
521,0.10940274476334608
522,0.14861737473240988
523,0.9678252884746904
524,0.11185215284511218
525,0.0769832521051968
526,0.7949989343452081
527,0.6304383999471758
528,0.08132527665128514
529,0.05808905110675459
530,0.9320536182602769
531,0.15012553920908658
532,0.14335539370412173
533,0.5538635205778414
534,0.5964253133859827
535,0.9427958289561529
536,0.6168274802999911
537,0.9412224933090849
538,0.0920044665868249
539,0.9632821068001205
540,0.9525138440674097
541,0.4288065162472659
542,0.42273889752117955
543,0.13942649633632895
544,0.35856706415330564
545,0.13768962651086947
546,0.8376815477779498
547,0.1845044463015566
548,0.07681259570775678
549,0.6116990565920326
550,0.5687022633945802
551,0.1658774149296565
552,0.12321428928613927
553,0.13499380920494194
554,0.5420262994081114
555,0.1448647842844603
556,0.9534133995482428
557,0.43667441866176004
558,0.9347574886161599
559,0.5266130459964956
560,0.14241419011665557
561,0.08200422911101331
562,0.15055716681990444
563,0.10976365723694947
564,0.5687039729839266
565,0.09479142847117145
566,0.11815576245000062
567,0.3610655592107761
568,0.14862115374218926
569,0.08419862108597025
570,0.061230779207065676
571,0.9097104044000414
572,0.3206054899710712
573,0.6398712300066906
574,0.1404666045882261
575,0.1276634065469523
576,0.8207295900319458
577,0.9417697741939912
578,0.663519298331306
579,0.08456224036515128
580,0.8281960642005339
581,0.9268605129959756
582,0.0818314654924702
583,0.4782620902289979
584,0.1499607404555559
585,0.9488929503949922
586,0.10685476279701397
587,0.29069877339947503
588,0.1073907616045157
589,0.10085623950258191
590,0.08693554216730623
591,0.9483202510938706
592,0.07811570064090687
593,0.7107583090161286
594,0.08606634315415419
595,0.06872175987856644
596,0.8267693211473425
597,0.028634236767447436
598,0.15012047488030483
599,0.5021763608652987
600,0.6707787669318128
601,0.10254280540955252
602,0.2721327399297282
603,0.06253249256353532
604,0.2712341970536859
605,0.07590095825909977
606,0.09801221755242763
607,0.2767410407025963
608,0.7162278320947768
609,0.9508000652736538
610,0.2737030027791603
611,0.09063877992546113
612,0.6104764985438658
613,0.12315345934996946
614,0.09365084496298048
615,0.6564356501337804
616,0.0726091991370321
617,0.5155305641489757
618,0.8973519881808709
619,0.15604131531654286
620,0.1395666770252251
621,0.3149040411805873
622,0.14294330484919127
623,0.1247546676407564
624,0.12390115156880943
625,0.23709362383412982
626,0.29900131796178975
627,0.9488343060323654
628,0.11085324345346978
629,0.12314063613144036
630,0.1655196295596549
631,0.06272404514128944
632,0.6515972366057017
633,0.22990806568923458
634,0.4418422496562737
635,0.8333222276882587
636,0.0823387237220721
637,0.12941809688528
638,0.3834187426182987
639,0.0893070049871555
640,0.11251026676434539
641,0.9705066814044951
642,0.46335916345660905
643,0.03965428034831635
644,0.6825238467014649
645,0.34150756698073714
646,0.11524334665734288
647,0.5884902404495875
648,0.09803096461476761
649,0.6181886457380807
650,0.10254280540955252
651,0.8679803462967243
652,0.12202648108889454
653,0.70661969454612
654,0.640823938797424
655,0.13684094314044148
656,0.09801221755242763
657,0.6585575876431072
658,0.16965087853366492
659,0.34658677047559033
660,0.3292895378285568
661,0.08785681384581134
662,0.27662740384229934
663,0.08941917307907507
664,0.10570453211099615
665,0.1174682511440854
666,0.16165029192277697
667,0.10243778877910945
668,0.06723857546469254
669,0.9383932360032494
670,0.7418958649677069
671,0.41022799246157504
672,0.0551023769626809
673,0.13409593830543692
674,0.140150579231946
675,0.13295703246064006
676,0.10977629393561321
677,0.5954978440027358
678,0.2610855879811358
679,0.7074153338114432
680,0.6170820062184454
681,0.519541556405492
682,0.12109667105428686
683,0.01772282065519693
684,0.06774389812041211
685,0.1375270407088267
686,0.03068294440771534
687,0.11678982794687345
688,0.12113323065051698
689,0.9693297488360887
690,0.42077297626015264
691,0.8672345638752695
692,0.10091714000695573
693,0.13241594249633268
694,0.2509123700386893
695,0.09577336158516049
696,0.07880302358115067
697,0.6352024748430051
698,0.35634303653185884
699,0.11510679047286096
700,0.9688285757848695
701,0.3255181471644257
702,0.6931097899079025
703,0.1411870381500781
704,0.09240180686651603
705,0.12599411611355302
706,0.7948780447221472
707,0.3579374815337865
708,0.9256912233486906
709,0.6436402100980302
710,0.9689111869061049
711,0.3844446721152686
712,0.28823995554621434
713,0.09146768817593193
714,0.08454741805196395
715,0.19181801823915345
716,0.9703101808150787
717,0.9070015360749959
718,0.15165027946309598
719,0.09205820863878669
720,0.9247392683386313
721,0.10735590675314119
722,0.1257511972294749
723,0.10984027599073572
724,0.37997141343835933
725,0.1157041566695713
726,0.6345822157755391
727,0.7064936728483828
728,0.1635030619786128
729,0.5733662183493625
730,0.9641449502448098
731,0.3513350046726332
732,0.15351616553025837
733,0.16986427277842953
734,0.17861495962948679
735,0.09633892605451305
736,0.2976048125964447
737,0.6722134030181182
738,0.10254280540955252
739,0.09801221755242763
740,0.4250130688296211
741,0.3998081653636767
742,0.9290805876630126
743,0.10179980386795846
744,0.0845526369913465
745,0.3960493623130325
746,0.11380541868010963
747,0.8312500602080426
748,0.49284139938855753
749,0.0989406125280537
750,0.9297917216943926
751,0.6866058925770644
752,0.09308862469241222
753,0.11305294692346494
754,0.6781837688683827
755,0.6438438613404924
756,0.09353433864316017
757,0.17424279777982546
758,0.07993811141410388
759,0.9360107373719526
760,0.10843088208045795
761,0.09279790940649121
762,0.18430028046593866
763,0.8802271211126153
764,0.13873517326865478
765,0.9440696174384676
766,0.5094299528937952
767,0.5924244279470708
768,0.11200098694683594
769,0.08446507742593443
770,0.11852821246020842
771,0.06722287243646967
772,0.8967746213620245
773,0.14100817681601716
774,0.607709042784813
775,0.1248830075301302
776,0.20407870358293997
777,0.8100755879452916
778,0.12314386102447876
779,0.9662829281157626
780,0.6517859575527819
781,0.9574521106663918
782,0.4310389043675634
783,0.051775017013513766
784,0.10803575004715579
785,0.11248826437916444
786,0.552483226160723
787,0.2297399014301122
788,0.37651645289339886
789,0.4200772830986198
790,0.1448274777899899
791,0.1971731565211049
792,0.0870773570183435
793,0.3902082536038184
794,0.09982891436215482
795,0.1345247167364616
796,0.9370406246307816
797,0.502642239035561
798,0.14862115374218926
799,0.532949472758948
800,0.1332840439514951
801,0.8029198005097072
802,0.7833707420578261
803,0.687823155731755
804,0.09458877279026467
805,0.08641537554815296
806,0.34522615923314304
807,0.5531355341724705
808,0.11283262779380547
809,0.9428460858136628
810,0.09744055642650913
811,0.08063968617095417
812,0.12871256314611815
813,0.2577008856684149
814,0.10198001299882528
815,0.3991434905291445
816,0.5719308762573738
817,0.16872372973672084
818,0.09294397475926496
819,0.17377233045064083
820,0.9248204288386461
821,0.09555105690905816
822,0.44520671523646554
823,0.7053474004445376
824,0.17002044082283213
825,0.10371741038406217
826,0.10091714000695573
827,0.7581515647543676
828,0.12315345934996946
829,0.9433414308257012
830,0.6461549547360157
831,0.6353385109772213
832,0.11967317615636833
833,0.11947802206781344
834,0.1335300544064881
835,0.9460959378716319
836,0.1255911813259116
837,0.10267699664003713
838,0.0968548647934905
839,0.4649216028523104
840,0.12853611597119466
841,0.19194973988965292
842,0.926818496945174
843,0.1356545924867023
844,0.13680769595410164
845,0.07838672005813328
846,0.004368731801151652
847,0.10296619411416644
848,0.40969176839732624
849,0.9679828634687226
850,0.07495734229045595
851,0.03720386790168153
852,0.8336911788915099
853,0.9557223922026494
854,0.793365430888215
855,0.539752628457835
856,0.9135392744255826
857,0.25472983927900966
858,0.501733682879266
859,0.14862115374218926
860,0.052930556551223376
861,0.17050351516062257
862,0.9420297327815874
863,0.043991790882910047
864,0.16740541755430685
865,0.8090397593084614
866,0.8585409705452672
867,0.42660296333147646
868,0.09902533677217415
869,0.5573054402166735
870,0.11085324345346978
871,0.9273364702465475
872,0.3848052466657932
873,0.07480949341425934
874,0.8796887209441062
875,0.6510672578381735
876,0.1295752917839981
877,0.11524334665734288
878,0.09801221755242763
879,0.967806599873175
880,0.8500843329688591
881,0.09594403976528429
882,0.5832231774632709
883,0.16291247542331935
884,0.09779949111687226
885,0.4545692545734933
886,0.35012956194871986
887,0.9536922925915183
888,0.4712716205699822
889,0.5170980557602691
890,0.1372030868795044
