row_index,oof_pred,fold
80,15.811600572516632,4
81,5.8849402579043035,4
82,3.5252909151934193,4
83,2.2017466680340188,4
84,3.456783517291691,4
85,2.593701769817171,4
86,2.6926841648944086,4
87,2.5262831356029714,4
88,9.355077356831453,4
89,4.285030241102979,4
90,2.9848872327985037,4
91,2.051630857020066,4
92,2.9730677093086553,4
93,2.3045944147219157,4
94,2.372628943241729,4
95,2.2542222765284423,4
96,11.854286523602367,4
97,4.793250962958142,4
98,3.2581111251718884,4
99,2.1390166288247907,4
100,3.2465272915624186,4
101,2.481580009778551,4
102,2.5496984460294803,4
103,2.4113844738840813,4
104,13.652446389401721,4
105,5.1856129778209334,4
106,3.379349562497975,4
107,2.163240671659146,4
108,3.428828434302976,4
109,2.5208386809654075,4
110,2.6309416785552937,4
111,2.4527354356731044,4
112,16.004998876902516,4
113,5.4385839860559315,4
114,3.567412275742279,4
115,2.1995500898897014,4
116,3.4926110448937697,4
117,2.5642273747417725,4
118,2.6901507760378025,4
119,2.4778147994214677,4
120,22.839860005303823,4
121,6.672567688408293,4
122,4.038596378389146,4
123,2.3010820243041703,4
124,4.080539686013877,4
125,2.790298296027345,4
126,2.9614144951610357,4
127,2.683908322773872,4
128,13.223639791705597,4
129,4.825811645396084,4
130,3.259572528932183,4
131,2.140812376341516,4
132,3.236339285708894,4
133,2.4522353644998365,4
134,2.5359205270081455,4
135,2.395423696659336,4
136,40.08253897935483,4
137,8.868296420935883,4
138,4.77930046210601,4
139,2.442985319868657,4
140,5.187746342067693,4
141,3.150485973598085,4
142,3.47064236921958,4
143,2.986915431410628,4
144,15.146127368280387,4
145,5.393450661247316,4
146,3.4773300522991257,4
147,2.1861935478360306,4
148,3.4974818059109176,4
149,2.579323436886812,4
150,2.684004307248674,4
151,2.467908902675062,4
152,23.11935123290636,4
153,7.3008506297894105,4
154,4.210599583358243,4
155,2.3546392920242654,4
156,4.196457895523215,4
157,2.860562873941863,4
158,2.975244079588209,4
159,2.6981112271637224,4
160,26.990092904623953,4
161,7.984145807104502,4
162,4.5989145779856875,4
163,2.3234053135455555,4
164,4.333142718299508,4
165,2.924191716201358,4
166,3.0670385426740716,4
167,2.8345419139326244,4
168,33.71782253134123,4
169,8.113890548980436,4
170,4.400801950010015,4
171,2.3820743511993085,4
172,4.399120995773703,4
173,2.9539789333633895,4
174,3.0862756183448186,4
175,2.8098887709123783,4
176,16.71751727695244,4
177,5.535544811476324,4
178,3.5501366094952975,4
179,2.216400544618765,4
180,3.588806519590783,4
181,2.609565000117332,4
182,2.7634914812474114,4
183,2.5063210366037865,4
184,13.053115454952124,4
185,4.799383704771473,4
186,3.2872268973299787,4
187,2.146668717079638,4
188,3.165829821649409,4
189,2.488964899129919,4
190,2.5626281889741893,4
191,2.3806853418761738,4
192,22.220862578275046,4
193,6.657662930157682,4
194,4.088986911835019,4
195,2.3010820243041703,4
196,4.118453381388957,4
197,2.7963727418045536,4
198,2.9293736613387704,4
199,2.657457268553511,4
200,16.23469556872878,4
201,5.600717379180281,4
202,3.744896000862664,4
203,2.209680081438147,4
204,3.6118204035981427,4
205,2.622169285171922,4
206,2.750261688670491,4
207,2.480759415335108,4
208,12.747854550265343,4
209,5.03212311956969,4
210,3.327627334591131,4
211,2.1459489552639432,4
212,3.2161635213855737,4
213,2.4809925300621885,4
214,2.5822419984676808,4
215,2.4012421245153646,4
216,17.31204552282651,4
217,5.506641470085045,4
218,3.6621286812285896,4
219,2.224610090358708,4
220,3.615264536526195,4
221,2.6052426414856282,4
222,2.7393708447431178,4
223,2.54989140454712,4
224,11.349121826816559,4
225,4.4998199825016085,4
226,3.129279286903451,4
227,2.101974597575315,4
228,3.118793726338528,4
229,2.4133319516572547,4
230,2.4728246061365207,4
231,2.336796423829971,4
232,12.235410759733865,4
233,5.0104282004181835,4
234,3.3077973058425503,4
235,2.1317413431304555,4
236,3.2318530282024747,4
237,2.4299872846271406,4
238,2.5424838354737354,4
239,2.372213062297558,4
240,33.98539026356911,4
241,7.786008407205028,4
242,4.6387054047654575,4
243,2.3983308848652642,4
244,4.653966534100067,4
245,2.969615865285512,4
246,3.2512633606277554,4
247,2.8270832416639626,4
248,12.16696887318123,4
249,4.875114982111001,4
250,3.329257733359849,4
251,2.1551873665299235,4
252,3.236446282508202,4
253,2.490953643039721,4
254,2.588502698006286,4
255,2.42678044843495,4
256,22.942972925750126,4
257,6.482581882029926,4
258,3.786394834786471,4
259,2.1983476279281318,4
260,3.669560871438547,4
261,2.6779014395730645,4
262,2.907440817969434,4
263,2.557083595822926,4
264,18.226957992045374,4
265,6.185269470292244,4
266,3.865194632534339,4
267,2.2545669176419727,4
268,3.9106912309566613,4
269,2.7289744951816703,4
270,2.8102248866749537,4
271,2.5934963145837417,4
272,14.562848897494918,4
273,5.127867370421993,4
274,3.360355967356058,4
275,2.163602509958248,4
276,3.3375842736438224,4
277,2.5043658025017352,4
278,2.605695691956319,4
279,2.4401207575088804,4
280,52.904558771520215,4
281,8.791197166937726,4
282,5.166957641125496,4
283,2.4888850090878947,4
284,5.163736580369263,4
285,3.2117386040836373,4
286,3.490843000818597,4
287,3.0849036214867356,4
288,16.31021768129333,4
289,5.843018224640077,4
290,3.7232482019181714,4
291,2.23862764335176,4
292,3.6732841816695414,4
293,2.650266843840351,4
294,2.751388989425133,4
295,2.5330270976666998,4
296,21.97868438013016,4
297,6.37421434615344,4
298,3.9135394149932394,4
299,2.280057829236151,4
300,3.9036661589868538,4
301,2.77793052274199,4
302,2.8694467015637413,4
303,2.659588981382361,4
304,26.313652755038675,4
305,7.302037344052061,4
306,4.152677706983013,4
307,2.3336552853016137,4
308,4.228779436648622,4
309,2.888227540031763,4
310,2.9433794348001068,4
311,2.7556994245715924,4
312,16.120943629080223,4
313,5.882520609877699,4
314,3.5849187242306897,4
315,2.2249789486124647,4
316,3.616320463125755,4
317,2.6621829396674284,4
318,2.764260872148783,4
319,2.5812948399374567,4
320,18.473410123851284,4
321,5.942669374398447,4
322,3.814164430124602,4
323,2.201014307813615,4
324,3.5776817205141644,4
325,2.6019322720606874,4
326,2.7626076756593445,4
327,2.4782126213775673,4
328,11.609046979138078,4
329,4.739216199819207,4
330,3.166357376630871,4
331,2.117473172701756,4
332,3.1072800547772492,4
333,2.407889611801364,4
334,2.5355806251249815,4
335,2.345945067198617,4
336,32.08227976522855,4
337,8.218394751428454,4
338,4.892565950298174,4
339,2.400663931430918,4
340,4.573702739153558,4
341,2.9923835267034278,4
342,3.2255691308002246,4
343,2.8813069356994627,4
344,12.589945301697451,4
345,4.901768731423585,4
346,3.2152613146289655,4
347,2.147028659738009,4
348,3.277856655820445,4
349,2.4702587209193005,4
350,2.5528615927797893,4
351,2.3857160427235,4
352,12.430776986612951,4
353,4.850686843578278,4
354,3.2921335162475676,4
355,2.147388643569674,4
356,3.3903844762130846,4
357,2.5017586852877836,4
358,2.5605912698727646,4
359,2.398908681276762,4
360,19.189055572899633,4
361,5.899606596103277,4
362,3.7389415901311502,4
363,2.23862764335176,4
364,3.6984751814656653,4
365,2.679610884356394,4
366,2.7854408077483233,4
367,2.588416368157468,4
368,20.864714318374187,4
369,6.558026325765624,4
370,3.882488685333014,4
371,2.2865497066806637,4
372,4.0149933678145056,4
373,2.7946147969960173,4
374,2.873337791482277,4
375,2.6759373072321173,4
376,16.431869955465363,4
377,6.029593624693116,4
378,3.7765029394767513,4
379,2.265967905482315,4
380,3.7090998504299337,4
381,2.650498958613162,4
382,2.7585305247820453,4
383,2.592237662958141,4
384,16.93660924413085,4
385,5.423450504961654,4
386,3.555043868512767,4
387,2.207478060526397,4
388,3.4864269835846318,4
389,2.6060471521995714,4
390,2.670057885211078,4
391,2.5264441276454193,4
392,60.62558158555245,4
393,12.771127819867218,4
394,5.980954935963714,4
395,2.569173912830763,4
396,6.227334662077231,4
397,3.5319427608347094,4
398,3.7401273198377694,4
399,3.2575840227207116,4
400,13.516201055113568,4
401,4.858555333550091,4
402,3.3751210322969243,4
403,2.140453144673038,4
404,3.3076791706123005,4
405,2.477202235772114,4
406,2.5217932334830078,4
407,2.387665071498665,4
408,0.0,-1
409,0.0,-1
410,0.0,-1
411,0.0,-1
412,0.0,-1
413,0.0,-1
414,0.0,-1
415,0.0,-1
416,0.0,-1
417,0.0,-1
418,0.0,-1
419,0.0,-1
420,0.0,-1
421,0.0,-1
422,0.0,-1
423,0.0,-1
424,0.0,-1
425,0.0,-1
426,0.0,-1
427,0.0,-1
428,0.0,-1
429,0.0,-1
430,0.0,-1
431,0.0,-1
432,0.0,-1
433,0.0,-1
434,0.0,-1
435,0.0,-1
436,0.0,-1
437,0.0,-1
438,0.0,-1
439,0.0,-1
440,0.0,-1
441,0.0,-1
442,0.0,-1
443,0.0,-1
444,0.0,-1
445,0.0,-1
446,0.0,-1
447,0.0,-1
448,0.0,-1
449,0.0,-1
450,0.0,-1
451,0.0,-1
452,0.0,-1
453,0.0,-1
454,0.0,-1
455,0.0,-1
456,0.0,-1
457,0.0,-1
458,0.0,-1
459,0.0,-1
460,0.0,-1
461,0.0,-1
462,0.0,-1
463,0.0,-1
464,0.0,-1
465,0.0,-1
466,0.0,-1
467,0.0,-1
468,0.0,-1
469,0.0,-1
470,0.0,-1
471,0.0,-1
472,0.0,-1
473,0.0,-1
474,0.0,-1
475,0.0,-1
476,0.0,-1
477,0.0,-1
478,0.0,-1
479,0.0,-1
480,0.0,-1
481,0.0,-1
482,0.0,-1
483,0.0,-1
484,0.0,-1
485,0.0,-1
486,0.0,-1
487,0.0,-1
488,0.0,-1
489,0.0,-1
490,0.0,-1
491,0.0,-1
492,0.0,-1
493,0.0,-1
494,0.0,-1
495,0.0,-1
496,0.0,-1
497,0.0,-1
498,0.0,-1
499,0.0,-1
500,0.0,-1
501,0.0,-1
502,0.0,-1
503,0.0,-1
504,0.0,-1
505,0.0,-1
506,0.0,-1
507,0.0,-1
508,0.0,-1
509,0.0,-1
510,0.0,-1
511,0.0,-1
512,0.0,-1
513,0.0,-1
514,0.0,-1
515,0.0,-1
516,0.0,-1
517,0.0,-1
518,0.0,-1
519,0.0,-1
520,0.0,-1
521,0.0,-1
522,0.0,-1
523,0.0,-1
524,0.0,-1
525,0.0,-1
526,0.0,-1
527,0.0,-1
528,0.0,-1
529,0.0,-1
530,0.0,-1
531,0.0,-1
532,0.0,-1
533,0.0,-1
534,0.0,-1
535,0.0,-1
536,0.0,-1
537,0.0,-1
538,0.0,-1
539,0.0,-1
540,0.0,-1
541,0.0,-1
542,0.0,-1
543,0.0,-1
544,0.0,-1
545,0.0,-1
546,0.0,-1
547,0.0,-1
548,0.0,-1
549,0.0,-1
550,0.0,-1
551,0.0,-1
552,0.0,-1
553,0.0,-1
554,0.0,-1
555,0.0,-1
556,0.0,-1
557,0.0,-1
558,0.0,-1
559,0.0,-1
560,0.0,-1
561,0.0,-1
562,0.0,-1
563,0.0,-1
564,0.0,-1
565,0.0,-1
566,0.0,-1
567,0.0,-1
568,0.0,-1
569,0.0,-1
570,0.0,-1
571,0.0,-1
572,0.0,-1
573,0.0,-1
574,0.0,-1
575,0.0,-1
576,0.0,-1
577,0.0,-1
578,0.0,-1
579,0.0,-1
580,0.0,-1
581,0.0,-1
582,0.0,-1
583,0.0,-1
584,0.0,-1
585,0.0,-1
586,0.0,-1
587,0.0,-1
588,0.0,-1
589,0.0,-1
590,0.0,-1
591,0.0,-1
592,0.0,-1
593,0.0,-1
594,0.0,-1
595,0.0,-1
596,0.0,-1
597,0.0,-1
598,0.0,-1
599,0.0,-1
600,0.0,-1
601,0.0,-1
602,0.0,-1
603,0.0,-1
604,0.0,-1
605,0.0,-1
606,0.0,-1
607,0.0,-1
608,0.0,-1
609,0.0,-1
610,0.0,-1
611,0.0,-1
612,0.0,-1
613,0.0,-1
614,0.0,-1
615,0.0,-1
616,0.0,-1
617,0.0,-1
618,0.0,-1
619,0.0,-1
620,0.0,-1
621,0.0,-1
622,0.0,-1
623,0.0,-1
624,0.0,-1
625,0.0,-1
626,0.0,-1
627,0.0,-1
628,0.0,-1
629,0.0,-1
630,0.0,-1
631,0.0,-1
632,0.0,-1
633,0.0,-1
634,0.0,-1
635,0.0,-1
636,0.0,-1
637,0.0,-1
638,0.0,-1
639,0.0,-1
640,0.0,-1
641,0.0,-1
642,0.0,-1
643,0.0,-1
644,0.0,-1
645,0.0,-1
646,0.0,-1
647,0.0,-1
648,0.0,-1
649,0.0,-1
650,0.0,-1
651,0.0,-1
652,0.0,-1
653,0.0,-1
654,0.0,-1
655,0.0,-1
656,0.0,-1
657,0.0,-1
658,0.0,-1
659,0.0,-1
660,0.0,-1
661,0.0,-1
662,0.0,-1
663,0.0,-1
664,0.0,-1
665,0.0,-1
666,0.0,-1
667,0.0,-1
668,0.0,-1
669,0.0,-1
670,0.0,-1
671,0.0,-1
672,0.0,-1
673,0.0,-1
674,0.0,-1
675,0.0,-1
676,0.0,-1
677,0.0,-1
678,0.0,-1
679,0.0,-1
680,0.0,-1
681,0.0,-1
682,0.0,-1
683,0.0,-1
684,0.0,-1
685,0.0,-1
686,0.0,-1
687,0.0,-1
688,0.0,-1
689,0.0,-1
690,0.0,-1
691,0.0,-1
692,0.0,-1
693,0.0,-1
694,0.0,-1
695,0.0,-1
696,0.0,-1
697,0.0,-1
698,0.0,-1
699,0.0,-1
700,0.0,-1
701,0.0,-1
702,0.0,-1
703,0.0,-1
704,0.0,-1
705,0.0,-1
706,0.0,-1
707,0.0,-1
708,0.0,-1
709,0.0,-1
710,0.0,-1
711,0.0,-1
712,0.0,-1
713,0.0,-1
714,0.0,-1
715,0.0,-1
716,0.0,-1
717,0.0,-1
718,0.0,-1
719,0.0,-1
720,0.0,-1
721,0.0,-1
722,0.0,-1
723,0.0,-1
724,0.0,-1
725,0.0,-1
726,0.0,-1
727,0.0,-1
728,0.0,-1
729,0.0,-1
730,0.0,-1
731,0.0,-1
732,0.0,-1
733,0.0,-1
734,0.0,-1
735,0.0,-1
736,0.0,-1
737,0.0,-1
738,0.0,-1
739,0.0,-1
740,0.0,-1
741,0.0,-1
742,0.0,-1
743,0.0,-1
744,0.0,-1
745,0.0,-1
746,0.0,-1
747,0.0,-1
748,0.0,-1
749,0.0,-1
750,0.0,-1
751,0.0,-1
752,0.0,-1
753,0.0,-1
754,0.0,-1
755,0.0,-1
756,0.0,-1
757,0.0,-1
758,0.0,-1
759,0.0,-1
760,0.0,-1
761,0.0,-1
762,0.0,-1
763,0.0,-1
764,0.0,-1
765,0.0,-1
766,0.0,-1
767,0.0,-1
768,0.0,-1
769,0.0,-1
770,0.0,-1
771,0.0,-1
772,0.0,-1
773,0.0,-1
774,0.0,-1
775,0.0,-1
776,0.0,-1
777,0.0,-1
778,0.0,-1
779,0.0,-1
780,0.0,-1
781,0.0,-1
782,0.0,-1
783,0.0,-1
784,0.0,-1
785,0.0,-1
786,0.0,-1
787,0.0,-1
788,0.0,-1
789,0.0,-1
790,0.0,-1
791,0.0,-1
792,0.0,-1
793,0.0,-1
794,0.0,-1
795,0.0,-1
796,0.0,-1
797,0.0,-1
798,0.0,-1
799,0.0,-1
800,0.0,-1
801,0.0,-1
802,0.0,-1
803,0.0,-1
804,0.0,-1
805,0.0,-1
806,0.0,-1
807,0.0,-1
808,0.0,-1
809,0.0,-1
810,0.0,-1
811,0.0,-1
812,0.0,-1
813,0.0,-1
814,0.0,-1
815,0.0,-1
816,12.472428150313617,4
817,5.04731336285384,4
818,3.3049007222297804,4
819,2.1227820456338953,4
820,3.266365748382633,4
821,2.4737809350489446,4
822,2.5884682714736895,4
823,2.396926993944509,4
824,16.530991035831335,4
825,5.6175060217071655,4
826,3.5795338759214794,4
827,2.2054694916703594,4
828,3.607777449920231,4
829,2.6361741719856036,4
830,2.7175636234664484,4
831,2.5251733696360783,4
832,17.26337516484883,4
833,5.759802264925523,4
834,3.7112850583944126,4
835,2.2346196458087055,4
836,3.664156382325204,4
837,2.6374631438478233,4
838,2.754233805027614,4
839,2.5529189212812438,4
840,14.907558017052406,4
841,5.514491514871769,4
842,3.5635927022440232,4
843,2.188439153918191,4
844,3.3936296030345385,4
845,2.550665302655353,4
846,2.632137885277114,4
847,2.4641749067451015,4
848,13.09417218105801,4
849,5.063417120263562,4
850,3.380841985077647,4
851,2.1589824312279826,4
852,3.329446877581825,4
853,2.506097435855219,4
854,2.5803786741451917,4
855,2.420128256706367,4
856,16.902609391116666,4
857,5.613848897143838,4
858,3.7018563855054354,4
859,2.249046216467415,4
860,3.5960130750414705,4
861,2.637899740149644,4
862,2.7524768624718807,4
863,2.5461267714434213,4
864,15.298014891675134,4
865,5.469689492209988,4
866,3.5363566886959474,4
867,2.1901415408954215,4
868,3.5138471307580565,4
869,2.573345445149631,4
870,2.657708468024893,4
871,2.4742275201840664,4
872,22.630707653815772,4
873,6.889879903734339,4
874,4.0502596226612475,4
875,2.3132046001508986,4
876,4.024167569398717,4
877,2.8112011321322927,4
878,2.944944932648454,4
879,2.6818700673541085,4
880,23.23921391029527,4
881,6.563945849248825,4
882,4.0137355156812955,4
883,2.268268893643628,4
884,3.939426330028114,4
885,2.802573103558709,4
886,2.9118188549632555,4
887,2.643267883283909,4
888,13.548833366096302,4
889,5.278801349094852,4
890,3.3860994916729856,4
891,2.17295067761244,4
892,3.3085309228592834,4
893,2.5209869985629,4
894,2.6114628014935155,4
895,2.428720917445838,4
896,16.259823798237157,4
897,5.827210907296977,4
898,3.5872703908255694,4
899,2.198040188454112,4
900,3.548432437426257,4
901,2.602287291775555,4
902,2.6912422538218146,4
903,2.514985953119475,4
904,9.477296197333734,4
905,4.250352051016986,4
906,2.9677086936036785,4
907,2.0494111848667345,4
908,2.9041022373538548,4
909,2.318965955156243,4
910,2.3840128553016653,4
911,2.250203176147536,4
912,12.387286254031379,4
913,4.856593442037104,4
914,3.275206274303858,4
915,2.1358727662981445,4
916,3.2325011775305024,4
917,2.480429172557277,4
918,2.529674820920623,4
919,2.4032547809167286,4
920,14.10346727027699,4
921,5.126859357640145,4
922,3.3771688716186516,4
923,2.1597051749732814,4
924,3.3297770305256558,4
925,2.5098424206301733,4
926,2.6441440736329467,4
927,2.44184335322949,4
928,16.33434620905252,4
929,5.473082172999964,4
930,3.5746948384060437,4
931,2.197186773579285,4
932,3.5107836648535944,4
933,2.5836566434245154,4
934,2.6968760347625285,4
935,2.495340563196203,4
936,23.360994528157935,4
937,6.954366939195157,4
938,4.137762244910132,4
939,2.2977386605735823,4
940,4.04875010561399,4
941,2.802471005013634,4
942,2.9442346495402933,4
943,2.6800719818053205,4
944,13.04236726898213,4
945,4.879189835424397,4
946,3.2849975973144883,4
947,2.1374274628127385,4
948,3.211413902676797,4
949,2.4781740134563104,4
950,2.5492425283688323,4
951,2.395866665143882,4
952,40.07928431215221,4
953,8.821321932284393,4
954,4.893964924529823,4
955,2.4376240186326963,4
956,4.998360591187016,4
957,3.1734738892012175,4
958,3.422053603689516,4
959,2.9756709526447045,4
960,15.982578133172797,4
961,5.505369886141963,4
962,3.5224153752899605,4
963,2.1821410729293507,4
964,3.4729032725589666,4
965,2.5704073751118157,4
966,2.669531118933711,4
967,2.4686809696345926,4
968,24.71335686263139,4
969,7.199243401949532,4
970,4.178096908130318,4
971,2.3496961591915575,4
972,4.167773746589794,4
973,2.8744760057796794,4
974,3.0006565368268783,4
975,2.727852622212267,4
976,29.622545377033127,4
977,8.003521691170727,4
978,4.5150218747076485,4
979,2.3185144412558873,4
980,4.450042840286339,4
981,2.97626115611616,4
982,3.0935742552100383,4
983,2.810549875417802,4
984,32.96218709077018,4
985,7.989801544275034,4
986,4.488346266478097,4
987,2.379016385279614,4
988,4.435337430420701,4
989,2.9924537594236633,4
990,3.1247345509412177,4
991,2.825579842344633,4
992,16.963254725299148,4
993,5.55441642512324,4
994,3.594176730127953,4
995,2.213406090548581,4
996,3.5701587340458762,4
997,2.6123478502067625,4
998,2.748786446620535,4
999,2.5216679291980895,4
1000,12.921282385514283,4
1001,4.912177227570676,4
1002,3.2774446835868,4
1003,2.1433973390713548,4
1004,3.258073864741315,4
1005,2.4896738502157136,4
1006,2.5671993486790337,4
1007,2.396113444098417,4
1008,22.85819174709553,4
1009,6.5884992630178845,4
1010,4.065405851722299,4
1011,2.298115883893488,4
1012,4.033757778072901,4
1013,2.8108890335516867,4
1014,2.926978455162779,4
1015,2.686110314388101,4
1016,17.055360915651832,4
1017,5.699760735477865,4
1018,3.7529779085409865,4
1019,2.2051028648185222,4
1020,3.5496451021686832,4
1021,2.6285570959112463,4
1022,2.708503276594512,4
1023,2.5183253548645324,4
1024,12.33067833431104,4
1025,4.984523821043445,4
1026,3.3193994957867337,4
1027,2.143876772811773,4
1028,3.2381516985703875,4
1029,2.490073028710633,4
1030,2.592860660909655,4
1031,2.4015561574043978,4
1032,17.3179648105919,4
1033,5.654572636974771,4
1034,3.712460407720437,4
1035,2.2208710899847395,4
1036,3.6559862257171765,4
1037,2.621804836484015,4
1038,2.7404145211764925,4
1039,2.544150136327135,4
1040,11.515415094965915,4
1041,4.591529792011109,4
1042,3.120666578782525,4
1043,2.0999372061026222,4
1044,3.093603343062966,4
1045,2.4101711008291353,4
1046,2.4734957720288744,4
1047,2.3348521266452185,4
1048,12.159625862575245,4
1049,4.8230280499914935,4
1050,3.286675987960452,4
1051,2.1294398756192603,4
1052,3.186759911846334,4
1053,2.45523177583607,4
1054,2.526935712254731,4
1055,2.363022513840907,4
1056,29.66180673763859,4
1057,7.952006717414666,4
1058,4.669442420436439,4
1059,2.393569382651512,4
1060,4.46775894901945,4
1061,3.002535600495728,4
1062,3.2056801356389486,4
1063,2.8256982594877207,4
1064,12.29406289972124,4
1065,4.958966089259026,4
1066,3.378382528298016,4
1067,2.151901208764042,4
1068,3.258721967785161,4
1069,2.490947914025191,4
1070,2.583743679694106,4
1071,2.412585636122906,4
1072,21.805074414261966,4
1073,6.629258197091197,4
1074,3.943636975573554,4
1075,2.1951323333148216,4
1076,3.8461326599095926,4
1077,2.666222859208633,4
1078,2.8814200413084436,4
1079,2.576099429282768,4
1080,19.42252010820583,4
1081,6.1009961755295485,4
1082,3.882166443672459,4
1083,2.2512767750486105,4
1084,3.8005504901779177,4
1085,2.7052315685132435,4
1086,2.8229495093924886,4
1087,2.5934913925275316,4
1088,14.377144792073434,4
1089,5.14604458908632,4
1090,3.405632263961446,4
1091,2.15946424202043,4
1092,3.3458197062440433,4
1093,2.5085044670886987,4
1094,2.5835197862665376,4
1095,2.438695315996386,4
1096,44.72885551628626,4
1097,9.525337442589242,4
1098,5.1676937898011355,4
1099,2.4814540410072103,4
1100,5.289470411899598,4
1101,3.254913090612634,4
1102,3.468118794711639,4
1103,3.0610868445308146,4
1104,16.65807440733159,4
1105,5.794426874569427,4
1106,3.665345937233823,4
1107,2.2344963208026893,4
1108,3.651724756503072,4
1109,2.6471841791870045,4
1110,2.7262831576484117,4
1111,2.5310415080864685,4
1112,19.661066796519677,4
1113,6.306496380588968,4
1114,3.9530735150938163,4
1115,2.274862297794552,4
1116,3.9343805286663445,4
1117,2.765577114152705,4
1118,2.8610476384189902,4
1119,2.6215114775953774,4
1120,27.221816186605647,4
1121,7.251852446512466,4
1122,4.221477309420554,4
1123,2.3297585559585468,4
1124,4.2381607404069435,4
1125,2.8825024617624937,4
1126,2.987699322524884,4
1127,2.7311632645781843,4
1128,18.01390919973541,4
1129,5.867742991349551,4
1130,3.664908807245513,4
1131,2.2200115825564026,4
1132,3.62714015403132,4
1133,2.6434110194280196,4
1134,2.753557859253636,4
1135,2.5599955363899127,4
1136,18.361706034819658,4
1137,5.896540914291405,4
1138,3.7246604771468816,4
1139,2.197308676045382,4
1140,3.582899435817886,4
1141,2.6309687419249808,4
1142,2.73997471746962,4
1143,2.509629359962618,4
1144,11.960589867873551,4
1145,4.731288459293415,4
1146,3.1922090165327552,4
1147,2.1145942329809686,4
1148,3.142429946848511,4
1149,2.418130864758773,4
1150,2.5316827291364565,4
1151,2.3447605121281527,4
1152,29.640771015100775,4
1153,8.346835531552498,4
1154,4.6995685040049775,4
1155,2.3955107529952593,4
1156,4.681554706765198,4
1157,3.0267201093323735,4
1158,3.192072338570295,4
1159,2.8927936313619984,4
1160,12.759282549345384,4
1161,4.915559426147565,4
1162,3.2475416024126558,4
1163,2.143996642672013,4
1164,3.2600224974862133,4
1165,2.4688471002263683,4
1166,2.560269694085811,4
1167,2.386545082187934,4
1168,12.685511789575777,4
1169,4.907220167302232,4
1170,3.3044389383073005,4
1171,2.144356279675848,4
1172,3.327964228777491,4
1173,2.4895408008634874,4
1174,2.556606504921469,4
1175,2.4020749657559586,4
1176,19.50857020329497,4
1177,6.050412973438369,4
1178,3.750426169926142,4
1179,2.235483052520804,4
1180,3.782467482622191,4
1181,2.6832380087200356,4
1182,2.8213868961342707,4
1183,2.575477132998355,4
1184,23.18172550898729,4
1185,6.615018981800339,4
1186,3.93022463018784,4
1187,2.284097441137049,4
1188,4.054531453793612,4
1189,2.7874017910172517,4
1190,2.9202880434294385,4
1191,2.6744901688644727,4
1192,17.183085393848287,4
1193,5.919389807205334,4
1194,3.7583867963378683,4
1195,2.2640348879438332,4
1196,3.6588186067554096,4
1197,2.671222038344459,4
1198,2.7768381466830165,4
1199,2.5812924613544284,4
1200,16.224232953760886,4
1201,5.507168529259737,4
1202,3.5812802620598094,4
1203,2.2048584702137575,4
1204,3.5166334913071027,4
1205,2.5941346276416355,4
1206,2.663531692399618,4
1207,2.4953280258608195,4
1208,65.10809503242807,4
1209,13.090723330663337,4
1210,6.218515090341821,4
1211,2.5653560750305164,4
1212,6.196979815513176,4
1213,3.5321807845243676,4
1214,3.8287128866767337,4
1215,3.3355186024618946,4
1216,12.856751141372838,4
1217,4.912684385424724,4
1218,3.2975959908426464,4
1219,2.1371882285737476,4
